"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Hash","Length","Canonical Link Element 1","URL Encoded Address"
"https://theblueprint.training/wp-content/uploads/2021/12/Screen-Shot-2021-12-03-at-3.51.18-PM.png","image/png","200","OK","Indexable","","","97","","https://theblueprint.training/wp-content/uploads/2021/12/Screen-Shot-2021-12-03-at-3.51.18-PM.png"
"https://theblueprint.training/wp-content/uploads/2024/05/screenshot_2024-05-18_at_1.01.35___pm.png","image/png","200","OK","Indexable","","","98","","https://theblueprint.training/wp-content/uploads/2024/05/screenshot_2024-05-18_at_1.01.35___pm.png"
"https://theblueprint.training/wp-content/uploads/2021/08/Screen-Shot-2021-08-30-at-11.14.33-AM.png","image/png","200","OK","Indexable","","","98","","https://theblueprint.training/wp-content/uploads/2021/08/Screen-Shot-2021-08-30-at-11.14.33-AM.png"
"https://theblueprint.training/wp-content/uploads/2022/02/6opids5a-1.png","image/png","200","OK","Indexable","","","71","","https://theblueprint.training/wp-content/uploads/2022/02/6opids5a-1.png"
"https://theblueprint.training/wp-content/uploads/2025/12/Screenshot-2025-01-22-at-15.10.04-e1765304674415.png","image/png","200","OK","Indexable","","","109","","https://theblueprint.training/wp-content/uploads/2025/12/Screenshot-2025-01-22-at-15.10.04-e1765304674415.png"
"https://theblueprint.training/wp-content/uploads/2021/01/z3euj913-1-1.png","image/png","200","OK","Indexable","","","73","","https://theblueprint.training/wp-content/uploads/2021/01/z3euj913-1-1.png"
"https://theblueprint.training/wp-content/uploads/2021/01/Screen-Shot-2020-12-08-at-7.50.52-AM.png","image/png","200","OK","Indexable","","","97","","https://theblueprint.training/wp-content/uploads/2021/01/Screen-Shot-2020-12-08-at-7.50.52-AM.png"
"https://theblueprint.training/wp-content/uploads/2023/06/Screen-Shot-2023-06-10-at-5.30.58-PM.png","image/png","200","OK","Indexable","","","97","","https://theblueprint.training/wp-content/uploads/2023/06/Screen-Shot-2023-06-10-at-5.30.58-PM.png"
"https://theblueprint.training/wp-content/uploads/2022/12/Screen-Shot-2022-12-07-at-12.58.07-PM.png","image/png","200","OK","Indexable","","","98","","https://theblueprint.training/wp-content/uploads/2022/12/Screen-Shot-2022-12-07-at-12.58.07-PM.png"
"https://theblueprint.training/wp-content/uploads/2025/12/Screenshot-2025-01-16-at-10.05.13-e1765304500304.png","image/png","200","OK","Indexable","","","109","","https://theblueprint.training/wp-content/uploads/2025/12/Screenshot-2025-01-16-at-10.05.13-e1765304500304.png"
"https://theblueprint.training/wp-content/uploads/2021/01/x7g2x6r5-3.png","image/png","200","OK","Indexable","","","71","","https://theblueprint.training/wp-content/uploads/2021/01/x7g2x6r5-3.png"
"https://theblueprint.training/wp-content/uploads/2025/12/Screenshot-2025-12-08-at-12.37.46-e1765304460223.png","image/png","200","OK","Indexable","","","109","","https://theblueprint.training/wp-content/uploads/2025/12/Screenshot-2025-12-08-at-12.37.46-e1765304460223.png"
"https://theblueprint.training/wp-content/uploads/2021/07/Image-from-iOS.jpg","image/jpeg","200","OK","Indexable","","","75","","https://theblueprint.training/wp-content/uploads/2021/07/Image-from-iOS.jpg"
"https://theblueprint.training/wp-content/uploads/2021/01/adobe-fireworks-glasses-download-party-celebration-9612955eb09d05721992d905e88e7ffe-1.png","image/png","200","OK","Indexable","","","146","","https://theblueprint.training/wp-content/uploads/2021/01/adobe-fireworks-glasses-download-party-celebration-9612955eb09d05721992d905e88e7ffe-1.png"
"https://theblueprint.training/wp-content/uploads/2022/09/IMG_4884.jpg","image/jpeg","200","OK","Indexable","","","69","","https://theblueprint.training/wp-content/uploads/2022/09/IMG_4884.jpg"
"https://theblueprint.training/wp-content/uploads/2021/01/vc3qmvhf-1-1.png","image/png","200","OK","Indexable","","","73","","https://theblueprint.training/wp-content/uploads/2021/01/vc3qmvhf-1-1.png"
"https://theblueprint.training/wp-content/uploads/2021/01/Group-823.png","image/png","200","OK","Indexable","","","70","","https://theblueprint.training/wp-content/uploads/2021/01/Group-823.png"
"https://theblueprint.training/wp-content/uploads/2022/02/kjedalhk-1.png","image/png","200","OK","Indexable","","","71","","https://theblueprint.training/wp-content/uploads/2022/02/kjedalhk-1.png"
"https://theblueprint.training/wp-content/uploads/2021/01/awtbfbh0-1.png","image/png","200","OK","Indexable","","","71","","https://theblueprint.training/wp-content/uploads/2021/01/awtbfbh0-1.png"
"https://theblueprint.training/wp-content/uploads/2022/01/Screenshot-2022-01-26-at-18.03.39.png","image/png","200","OK","Indexable","","","94","","https://theblueprint.training/wp-content/uploads/2022/01/Screenshot-2022-01-26-at-18.03.39.png"
"https://theblueprint.training/wp-content/uploads/2023/06/Screen-Shot-2023-06-10-at-5.31.09-PM.png","image/png","200","OK","Indexable","","","97","","https://theblueprint.training/wp-content/uploads/2023/06/Screen-Shot-2023-06-10-at-5.31.09-PM.png"
"https://theblueprint.training/wp-content/uploads/2021/01/cr8vc1hw-3.png","image/png","200","OK","Indexable","","","71","","https://theblueprint.training/wp-content/uploads/2021/01/cr8vc1hw-3.png"
"https://theblueprint.training/wp-content/uploads/2021/04/Screen-Shot-2021-04-15-at-8.23.45-AM.png","image/png","200","OK","Indexable","","","97","","https://theblueprint.training/wp-content/uploads/2021/04/Screen-Shot-2021-04-15-at-8.23.45-AM.png"
"https://theblueprint.training/wp-content/uploads/2021/01/celebrate-6305585aeead28d76b92f8c318d5ce87-1.png","image/png","200","OK","Indexable","","","105","","https://theblueprint.training/wp-content/uploads/2021/01/celebrate-6305585aeead28d76b92f8c318d5ce87-1.png"
"https://theblueprint.training/wp-content/uploads/2023/02/Screen-Shot-2023-02-22-at-7.17.45-AM.png","image/png","200","OK","Indexable","","","97","","https://theblueprint.training/wp-content/uploads/2023/02/Screen-Shot-2023-02-22-at-7.17.45-AM.png"
"https://theblueprint.training/wp-content/uploads/2024/01/Screenshot-2024-01-06-at-8.36.40 AM.png","image/png","200","OK","Indexable","","","96","","https://theblueprint.training/wp-content/uploads/2024/01/Screenshot-2024-01-06-at-8.36.40%E2%80%AFAM.png"
"https://theblueprint.training/wp-content/uploads/2021/05/Screen-Shot-2021-05-18-at-3.08.34-PM.png","image/png","200","OK","Indexable","","","97","","https://theblueprint.training/wp-content/uploads/2021/05/Screen-Shot-2021-05-18-at-3.08.34-PM.png"
"https://theblueprint.training/wp-content/uploads/2024/08/Screenshot-2024-08-14-at-7.44.15 AM.png","image/png","200","OK","Indexable","","","96","","https://theblueprint.training/wp-content/uploads/2024/08/Screenshot-2024-08-14-at-7.44.15%E2%80%AFAM.png"
"https://theblueprint.training/wp-content/uploads/2025/11/Screenshot-2025-11-27-at-15.43.57.png","image/png","200","OK","Indexable","","","94","","https://theblueprint.training/wp-content/uploads/2025/11/Screenshot-2025-11-27-at-15.43.57.png"
"https://theblueprint.training/wp-content/uploads/2021/04/Screen-Shot-2021-04-08-at-12.56.19-PM.png","image/png","200","OK","Indexable","","","98","","https://theblueprint.training/wp-content/uploads/2021/04/Screen-Shot-2021-04-08-at-12.56.19-PM.png"
"https://theblueprint.training/wp-content/uploads/2024/08/Mask-group.png","image/png","200","OK","Indexable","","","71","","https://theblueprint.training/wp-content/uploads/2024/08/Mask-group.png"
"https://theblueprint.training/wp-content/uploads/2023/01/Screen-Shot-2023-01-31-at-8.46.33-AM.png","image/png","200","OK","Indexable","","","97","","https://theblueprint.training/wp-content/uploads/2023/01/Screen-Shot-2023-01-31-at-8.46.33-AM.png"
"https://theblueprint.training/wp-content/uploads/2021/09/Screen-Shot-2021-09-15-at-12.32.42-PM.png","image/png","200","OK","Indexable","","","98","","https://theblueprint.training/wp-content/uploads/2021/09/Screen-Shot-2021-09-15-at-12.32.42-PM.png"
"https://theblueprint.training/wp-content/uploads/2021/01/xdnx815m-2-1.png","image/png","200","OK","Indexable","","","73","","https://theblueprint.training/wp-content/uploads/2021/01/xdnx815m-2-1.png"
"https://theblueprint.training/wp-content/uploads/2021/01/Screen-Shot-2020-01-09-at-7.13.33-AM.png","image/png","200","OK","Indexable","","","97","","https://theblueprint.training/wp-content/uploads/2021/01/Screen-Shot-2020-01-09-at-7.13.33-AM.png"
"https://theblueprint.training/wp-content/uploads/2021/01/Screen-Shot-2020-05-28-at-7.43.16-PM.png","image/png","200","OK","Indexable","","","97","","https://theblueprint.training/wp-content/uploads/2021/01/Screen-Shot-2020-05-28-at-7.43.16-PM.png"
"https://theblueprint.training/wp-content/uploads/2024/03/Group-42.png","image/png","200","OK","Indexable","","","69","","https://theblueprint.training/wp-content/uploads/2024/03/Group-42.png"
"https://theblueprint.training/wp-content/uploads/2021/01/q27xz5yg-1.png","image/png","200","OK","Indexable","","","71","","https://theblueprint.training/wp-content/uploads/2021/01/q27xz5yg-1.png"
"https://theblueprint.training/wp-content/uploads/2024/05/blueprint_testimonial.png","image/png","200","OK","Indexable","","","82","","https://theblueprint.training/wp-content/uploads/2024/05/blueprint_testimonial.png"
"https://theblueprint.training/wp-content/uploads/2021/01/5y00u7pd-1-1.png","image/png","200","OK","Indexable","","","73","","https://theblueprint.training/wp-content/uploads/2021/01/5y00u7pd-1-1.png"
"https://theblueprint.training/wp-content/uploads/2021/01/y7ymp1v6-1-1.png","image/png","200","OK","Indexable","","","73","","https://theblueprint.training/wp-content/uploads/2021/01/y7ymp1v6-1-1.png"
"https://theblueprint.training/wp-content/uploads/2021/01/u5szid8y-3.png","image/png","200","OK","Indexable","","","71","","https://theblueprint.training/wp-content/uploads/2021/01/u5szid8y-3.png"
"https://theblueprint.training/wp-content/uploads/2021/08/Screen-Shot-2021-08-15-at-5.26.55-PM.png","image/png","200","OK","Indexable","","","97","","https://theblueprint.training/wp-content/uploads/2021/08/Screen-Shot-2021-08-15-at-5.26.55-PM.png"
"https://theblueprint.training/wp-content/uploads/2022/09/IMG_1995.jpg","image/jpeg","200","OK","Indexable","","","69","","https://theblueprint.training/wp-content/uploads/2022/09/IMG_1995.jpg"
"https://theblueprint.training/wp-content/uploads/2023/04/Screen-Shot-2023-04-06-at-9.09.01-AM.png","image/png","200","OK","Indexable","","","97","","https://theblueprint.training/wp-content/uploads/2023/04/Screen-Shot-2023-04-06-at-9.09.01-AM.png"
"https://theblueprint.training/wp-content/uploads/2021/11/Screen-Shot-2021-11-09-at-4.42.39-PM.png","image/png","200","OK","Indexable","","","97","","https://theblueprint.training/wp-content/uploads/2021/11/Screen-Shot-2021-11-09-at-4.42.39-PM.png"
"https://theblueprint.training/wp-content/uploads/2021/01/r3umepcf-1.png","image/png","200","OK","Indexable","","","71","","https://theblueprint.training/wp-content/uploads/2021/01/r3umepcf-1.png"
"https://theblueprint.training/wp-content/uploads/2021/01/Screen-Shot-2021-01-26-at-2.15.54-PM.png","image/png","200","OK","Indexable","","","97","","https://theblueprint.training/wp-content/uploads/2021/01/Screen-Shot-2021-01-26-at-2.15.54-PM.png"
"https://theblueprint.training/wp-content/uploads/2024/08/blueprint-testimonial.png","image/png","200","OK","Indexable","","","82","","https://theblueprint.training/wp-content/uploads/2024/08/blueprint-testimonial.png"
"https://theblueprint.training/wp-content/uploads/2025/11/Screenshot-2025-11-10-at-11.25.03-AM.png","image/png","200","OK","Indexable","","","97","","https://theblueprint.training/wp-content/uploads/2025/11/Screenshot-2025-11-10-at-11.25.03-AM.png"
"https://theblueprint.training/wp-content/uploads/2021/01/haokks6o-1-1.png","image/png","200","OK","Indexable","","","73","","https://theblueprint.training/wp-content/uploads/2021/01/haokks6o-1-1.png"
"https://theblueprint.training/wp-content/uploads/2021/07/Screen-Shot-2021-07-09-at-8.55.15-AM.png","image/png","200","OK","Indexable","","","97","","https://theblueprint.training/wp-content/uploads/2021/07/Screen-Shot-2021-07-09-at-8.55.15-AM.png"
"https://theblueprint.training/wp-content/uploads/2021/01/Screen-Shot-2021-01-30-at-8.57.43-AM.png","image/png","200","OK","Indexable","","","97","","https://theblueprint.training/wp-content/uploads/2021/01/Screen-Shot-2021-01-30-at-8.57.43-AM.png"
"https://theblueprint.training/wp-content/uploads/2025/12/Screenshot-2025-02-24-at-19.24.50-e1765304568835.png","image/png","200","OK","Indexable","","","109","","https://theblueprint.training/wp-content/uploads/2025/12/Screenshot-2025-02-24-at-19.24.50-e1765304568835.png"
"https://theblueprint.training/wp-content/uploads/2021/01/vsnr87ou-1-2.png","image/png","200","OK","Indexable","","","73","","https://theblueprint.training/wp-content/uploads/2021/01/vsnr87ou-1-2.png"
"https://theblueprint.training/wp-content/uploads/2024/09/Screenshot-2024-09-04-at-9.37.42 AM.png","image/png","200","OK","Indexable","","","96","","https://theblueprint.training/wp-content/uploads/2024/09/Screenshot-2024-09-04-at-9.37.42%E2%80%AFAM.png"
"https://theblueprint.training/wp-content/uploads/2021/01/n5bzmink-1-1.png","image/png","200","OK","Indexable","","","73","","https://theblueprint.training/wp-content/uploads/2021/01/n5bzmink-1-1.png"
"https://theblueprint.training/wp-content/uploads/2022/06/Screen-Shot-2022-06-22-at-9.29.42-PM.png","image/png","200","OK","Indexable","","","97","","https://theblueprint.training/wp-content/uploads/2022/06/Screen-Shot-2022-06-22-at-9.29.42-PM.png"
"https://theblueprint.training/wp-content/uploads/2022/10/IMG_1995.jpg","image/jpeg","200","OK","Indexable","","","69","","https://theblueprint.training/wp-content/uploads/2022/10/IMG_1995.jpg"
"https://theblueprint.training/wp-content/uploads/2023/06/Screen-Shot-2023-06-01-at-8.04.03-AM.png","image/png","200","OK","Indexable","","","97","","https://theblueprint.training/wp-content/uploads/2023/06/Screen-Shot-2023-06-01-at-8.04.03-AM.png"
"https://theblueprint.training/wp-content/uploads/2021/01/686hsf4h-1.png","image/png","200","OK","Indexable","","","71","","https://theblueprint.training/wp-content/uploads/2021/01/686hsf4h-1.png"
"https://theblueprint.training/wp-content/uploads/2021/01/Screen-Shot-2021-01-12-at-8.18.18-AM-1.png","image/png","200","OK","Indexable","","","99","","https://theblueprint.training/wp-content/uploads/2021/01/Screen-Shot-2021-01-12-at-8.18.18-AM-1.png"
"https://theblueprint.training/wp-content/uploads/2021/01/4ugvr23p-1-1.png","image/png","200","OK","Indexable","","","73","","https://theblueprint.training/wp-content/uploads/2021/01/4ugvr23p-1-1.png"
"https://theblueprint.training/wp-content/uploads/2025/12/Screenshot-2025-12-09-at-19.26.05.jpg","image/jpeg","200","OK","Indexable","","","94","","https://theblueprint.training/wp-content/uploads/2025/12/Screenshot-2025-12-09-at-19.26.05.jpg"
"https://theblueprint.training/wp-content/uploads/2021/01/1z2r6vnq-3.png","image/png","200","OK","Indexable","","","71","","https://theblueprint.training/wp-content/uploads/2021/01/1z2r6vnq-3.png"
"https://theblueprint.training/wp-content/uploads/2021/01/e9g5kixd-5.png","image/png","200","OK","Indexable","","","71","","https://theblueprint.training/wp-content/uploads/2021/01/e9g5kixd-5.png"
"https://theblueprint.training/wp-content/uploads/2023/05/Screen-Shot-2023-05-09-at-8.00.22-AM.png","image/png","200","OK","Indexable","","","97","","https://theblueprint.training/wp-content/uploads/2023/05/Screen-Shot-2023-05-09-at-8.00.22-AM.png"
"https://theblueprint.training/wp-content/uploads/2021/04/Screen-Shot-2021-04-15-at-8.21.33-AM.png","image/png","200","OK","Indexable","","","97","","https://theblueprint.training/wp-content/uploads/2021/04/Screen-Shot-2021-04-15-at-8.21.33-AM.png"
"https://theblueprint.training/wp-content/uploads/2023/01/Screen-Shot-2023-01-20-at-1.22.53-PM.png","image/png","200","OK","Indexable","","","97","","https://theblueprint.training/wp-content/uploads/2023/01/Screen-Shot-2023-01-20-at-1.22.53-PM.png"
"https://theblueprint.training/wp-content/uploads/2024/09/Screenshot-2024-09-23-at-7.56.07 AM.png","image/png","200","OK","Indexable","","","96","","https://theblueprint.training/wp-content/uploads/2024/09/Screenshot-2024-09-23-at-7.56.07%E2%80%AFAM.png"
"https://theblueprint.training/wp-content/uploads/2021/01/dxk031tq-1.png","image/png","200","OK","Indexable","","","71","","https://theblueprint.training/wp-content/uploads/2021/01/dxk031tq-1.png"
"https://theblueprint.training/wp-content/uploads/2021/01/Screen-Shot-2019-12-24-at-9.19-1-1.png","image/png","200","OK","Indexable","","","95","","https://theblueprint.training/wp-content/uploads/2021/01/Screen-Shot-2019-12-24-at-9.19-1-1.png"
"https://theblueprint.training/wp-content/uploads/2021/01/Group-824.png","image/png","200","OK","Indexable","","","70","","https://theblueprint.training/wp-content/uploads/2021/01/Group-824.png"
"https://theblueprint.training/wp-content/uploads/2022/06/Screen-Shot-2022-06-13-at-4.17.57-PM.png","image/png","200","OK","Indexable","","","97","","https://theblueprint.training/wp-content/uploads/2022/06/Screen-Shot-2022-06-13-at-4.17.57-PM.png"
"https://theblueprint.training/wp-content/uploads/2022/10/IMG_2202.jpg","image/jpeg","200","OK","Indexable","","","69","","https://theblueprint.training/wp-content/uploads/2022/10/IMG_2202.jpg"
"https://theblueprint.training/wp-content/uploads/2021/08/Screen-Shot-2021-08-12-at-9.15.18-AM.png","image/png","200","OK","Indexable","","","97","","https://theblueprint.training/wp-content/uploads/2021/08/Screen-Shot-2021-08-12-at-9.15.18-AM.png"
"https://theblueprint.training/wp-content/uploads/2021/01/4xdd419i-1-1.png","image/png","200","OK","Indexable","","","73","","https://theblueprint.training/wp-content/uploads/2021/01/4xdd419i-1-1.png"
"https://theblueprint.training/wp-content/uploads/2022/10/Screen-Shot-2022-10-29-at-9.49.04-AM.png","image/png","200","OK","Indexable","","","97","","https://theblueprint.training/wp-content/uploads/2022/10/Screen-Shot-2022-10-29-at-9.49.04-AM.png"
"https://theblueprint.training/wp-content/uploads/2021/01/Rectangle.png","image/png","200","OK","Indexable","","","70","","https://theblueprint.training/wp-content/uploads/2021/01/Rectangle.png"
"https://theblueprint.training/wp-content/uploads/2023/02/Screen-Shot-2023-02-24-at-1.54.59-PM.png","image/png","200","OK","Indexable","","","97","","https://theblueprint.training/wp-content/uploads/2023/02/Screen-Shot-2023-02-24-at-1.54.59-PM.png"
"https://theblueprint.training/wp-content/uploads/2021/01/Screen-Shot-2021-01-30-at-8.59.10-AM.png","image/png","200","OK","Indexable","","","97","","https://theblueprint.training/wp-content/uploads/2021/01/Screen-Shot-2021-01-30-at-8.59.10-AM.png"
"https://theblueprint.training/wp-content/uploads/2023/06/Screen-Shot-2023-06-10-at-5.31.30-PM.png","image/png","200","OK","Indexable","","","97","","https://theblueprint.training/wp-content/uploads/2023/06/Screen-Shot-2023-06-10-at-5.31.30-PM.png"
"https://theblueprint.training/wp-content/uploads/2023/01/Screen-Shot-2023-01-25-at-11.31.33-AM.png","image/png","200","OK","Indexable","","","98","","https://theblueprint.training/wp-content/uploads/2023/01/Screen-Shot-2023-01-25-at-11.31.33-AM.png"
"https://theblueprint.training/wp-content/uploads/2021/01/daqr2iqs-1-1.png","image/png","200","OK","Indexable","","","73","","https://theblueprint.training/wp-content/uploads/2021/01/daqr2iqs-1-1.png"
"https://theblueprint.training/wp-content/uploads/2021/01/595gw8ee-1-1.png","image/png","200","OK","Indexable","","","73","","https://theblueprint.training/wp-content/uploads/2021/01/595gw8ee-1-1.png"
"https://theblueprint.training/wp-content/uploads/2021/01/Screen-Shot-2020-05-14-at-1.33.29-PM.png","image/png","200","OK","Indexable","","","97","","https://theblueprint.training/wp-content/uploads/2021/01/Screen-Shot-2020-05-14-at-1.33.29-PM.png"
"https://theblueprint.training/wp-content/uploads/2021/01/Screen-Shot-2021-01-30-at-9.00.06-AM.png","image/png","200","OK","Indexable","","","97","","https://theblueprint.training/wp-content/uploads/2021/01/Screen-Shot-2021-01-30-at-9.00.06-AM.png"
"https://theblueprint.training/wp-content/uploads/2021/01/pq08hk0t-1-1.png","image/png","200","OK","Indexable","","","73","","https://theblueprint.training/wp-content/uploads/2021/01/pq08hk0t-1-1.png"
"https://theblueprint.training/wp-content/uploads/2021/01/Screen-Shot-2021-01-24-at-10.36.26-AM.png","image/png","200","OK","Indexable","","","98","","https://theblueprint.training/wp-content/uploads/2021/01/Screen-Shot-2021-01-24-at-10.36.26-AM.png"
"https://theblueprint.training/wp-content/uploads/2021/01/Screen-Shot-2021-01-30-at-8.59.49-AM.png","image/png","200","OK","Indexable","","","97","","https://theblueprint.training/wp-content/uploads/2021/01/Screen-Shot-2021-01-30-at-8.59.49-AM.png"
"https://theblueprint.training/wp-content/uploads/2024/08/Screenshot-2024-08-14-at-7.43.38 AM.png","image/png","200","OK","Indexable","","","96","","https://theblueprint.training/wp-content/uploads/2024/08/Screenshot-2024-08-14-at-7.43.38%E2%80%AFAM.png"
"https://theblueprint.training/wp-content/uploads/2024/08/Screenshot-2024-05-18-at-1.01.35 PM.png","image/png","200","OK","Indexable","","","96","","https://theblueprint.training/wp-content/uploads/2024/08/Screenshot-2024-05-18-at-1.01.35%E2%80%AFPM.png"
"https://theblueprint.training/wp-content/uploads/2021/01/Screen-Shot-2020-08-12-at-2.35.46-PM.png","image/png","200","OK","Indexable","","","97","","https://theblueprint.training/wp-content/uploads/2021/01/Screen-Shot-2020-08-12-at-2.35.46-PM.png"
"https://theblueprint.training/wp-content/uploads/2022/12/Screen-Shot-2022-12-06-at-8.02.25-AM.png","image/png","200","OK","Indexable","","","97","","https://theblueprint.training/wp-content/uploads/2022/12/Screen-Shot-2022-12-06-at-8.02.25-AM.png"
"https://theblueprint.training/wp-content/uploads/2022/01/Screenshot-2022-01-27-at-19.36.51.png","image/png","200","OK","Indexable","","","94","","https://theblueprint.training/wp-content/uploads/2022/01/Screenshot-2022-01-27-at-19.36.51.png"
"https://theblueprint.training/wp-content/uploads/2023/01/Screen-Shot-2023-01-25-at-4.24.24-PM.png","image/png","200","OK","Indexable","","","97","","https://theblueprint.training/wp-content/uploads/2023/01/Screen-Shot-2023-01-25-at-4.24.24-PM.png"
"https://theblueprint.training/wp-content/uploads/2021/01/8fk6r6bo-1-1.png","image/png","200","OK","Indexable","","","73","","https://theblueprint.training/wp-content/uploads/2021/01/8fk6r6bo-1-1.png"
"https://theblueprint.training/wp-content/uploads/2023/01/IMG_2438.jpg","image/jpeg","200","OK","Indexable","","","69","","https://theblueprint.training/wp-content/uploads/2023/01/IMG_2438.jpg"
"https://theblueprint.training/wp-content/uploads/2021/01/testi-1.svg","image/svg+xml","200","OK","Indexable","","","68","","https://theblueprint.training/wp-content/uploads/2021/01/testi-1.svg"
"https://theblueprint.training/wp-content/uploads/2021/08/Screen-Shot-2021-08-30-at-11.14.58-AM.png","image/png","200","OK","Indexable","","","98","","https://theblueprint.training/wp-content/uploads/2021/08/Screen-Shot-2021-08-30-at-11.14.58-AM.png"
"https://theblueprint.training/wp-content/uploads/2022/06/Screen-Shot-2022-06-14-at-8.34.27-AM.png","image/png","200","OK","Indexable","","","97","","https://theblueprint.training/wp-content/uploads/2022/06/Screen-Shot-2022-06-14-at-8.34.27-AM.png"
"https://theblueprint.training/wp-content/uploads/2021/12/Screen-Shot-2021-12-08-at-8.40.41-AM.png","image/png","200","OK","Indexable","","","97","","https://theblueprint.training/wp-content/uploads/2021/12/Screen-Shot-2021-12-08-at-8.40.41-AM.png"
"https://theblueprint.training/wp-content/uploads/2021/01/znn4lpx3-1.png","image/png","200","OK","Indexable","","","71","","https://theblueprint.training/wp-content/uploads/2021/01/znn4lpx3-1.png"
"https://theblueprint.training/wp-content/uploads/2026/03/Screenshot-2026-02-26-at-2.20.00-PM.jpg","image/jpeg","200","OK","Indexable","","","96","","https://theblueprint.training/wp-content/uploads/2026/03/Screenshot-2026-02-26-at-2.20.00-PM.jpg"
"https://theblueprint.training/wp-content/uploads/2021/04/Screen-Shot-2021-04-15-at-8.21.27-AM.png","image/png","200","OK","Indexable","","","97","","https://theblueprint.training/wp-content/uploads/2021/04/Screen-Shot-2021-04-15-at-8.21.27-AM.png"
"https://theblueprint.training/wp-content/uploads/2021/01/Group-821.png","image/png","200","OK","Indexable","","","70","","https://theblueprint.training/wp-content/uploads/2021/01/Group-821.png"
"https://theblueprint.training/wp-content/uploads/2026/02/IMG_5506.jpg","image/jpeg","200","OK","Indexable","","","69","","https://theblueprint.training/wp-content/uploads/2026/02/IMG_5506.jpg"
"https://theblueprint.training/wp-content/uploads/2023/02/Screen-Shot-2023-02-21-at-4.59.12-PM.png","image/png","200","OK","Indexable","","","97","","https://theblueprint.training/wp-content/uploads/2023/02/Screen-Shot-2023-02-21-at-4.59.12-PM.png"
"https://theblueprint.training/wp-content/uploads/2021/01/Screen-Shot-2019-05-08-at-10.53-1-1.png","image/png","200","OK","Indexable","","","96","","https://theblueprint.training/wp-content/uploads/2021/01/Screen-Shot-2019-05-08-at-10.53-1-1.png"
"https://theblueprint.training/wp-content/uploads/2021/01/3pt884vz-1.png","image/png","200","OK","Indexable","","","71","","https://theblueprint.training/wp-content/uploads/2021/01/3pt884vz-1.png"
"https://theblueprint.training/wp-content/uploads/2025/12/IMG_8464-e1765304350175.jpg","image/jpeg","200","OK","Indexable","","","84","","https://theblueprint.training/wp-content/uploads/2025/12/IMG_8464-e1765304350175.jpg"
"https://theblueprint.training/wp-content/uploads/2021/01/Screen-Shot-2021-01-30-at-8.58.54-AM.png","image/png","200","OK","Indexable","","","97","","https://theblueprint.training/wp-content/uploads/2021/01/Screen-Shot-2021-01-30-at-8.58.54-AM.png"
"https://theblueprint.training/wp-content/uploads/2024/03/Screenshot-2024-03-14-at-12.23.06 PM.png","image/png","200","OK","Indexable","","","97","","https://theblueprint.training/wp-content/uploads/2024/03/Screenshot-2024-03-14-at-12.23.06%E2%80%AFPM.png"
"https://theblueprint.training/wp-content/uploads/2023/02/Screen-Shot-2023-02-24-at-1.55.16-PM.png","image/png","200","OK","Indexable","","","97","","https://theblueprint.training/wp-content/uploads/2023/02/Screen-Shot-2023-02-24-at-1.55.16-PM.png"
"https://theblueprint.training/wp-content/uploads/2023/02/Screen-Shot-2023-02-02-at-5.32.12-PM.png","image/png","200","OK","Indexable","","","97","","https://theblueprint.training/wp-content/uploads/2023/02/Screen-Shot-2023-02-02-at-5.32.12-PM.png"
"https://theblueprint.training/wp-content/uploads/2021/04/davidtestimonial.jpg","image/jpeg","200","OK","Indexable","","","77","","https://theblueprint.training/wp-content/uploads/2021/04/davidtestimonial.jpg"
"https://theblueprint.training/wp-content/uploads/2024/08/Screenshot-2024-08-23-at-1.18.57 PM.png","image/png","200","OK","Indexable","","","96","","https://theblueprint.training/wp-content/uploads/2024/08/Screenshot-2024-08-23-at-1.18.57%E2%80%AFPM.png"
"https://theblueprint.training/wp-content/uploads/2022/01/Screen-Shot-2022-01-11-at-11.23.29-AM.png","image/png","200","OK","Indexable","","","98","","https://theblueprint.training/wp-content/uploads/2022/01/Screen-Shot-2022-01-11-at-11.23.29-AM.png"
"https://theblueprint.training/wp-content/uploads/2021/01/n61lap7f-1.png","image/png","200","OK","Indexable","","","71","","https://theblueprint.training/wp-content/uploads/2021/01/n61lap7f-1.png"
"https://theblueprint.training/wp-content/uploads/2025/05/Screenshot-2025-05-14-at-12.28.21 PM.png","image/png","200","OK","Indexable","","","97","","https://theblueprint.training/wp-content/uploads/2025/05/Screenshot-2025-05-14-at-12.28.21%E2%80%AFPM.png"
"https://theblueprint.training/wp-content/uploads/2021/01/zz8vxspd-1-1.png","image/png","200","OK","Indexable","","","73","","https://theblueprint.training/wp-content/uploads/2021/01/zz8vxspd-1-1.png"
"https://theblueprint.training/wp-content/uploads/2021/04/Screen-Shot-2021-04-19-at-8.27.18-AM.png","image/png","200","OK","Indexable","","","97","","https://theblueprint.training/wp-content/uploads/2021/04/Screen-Shot-2021-04-19-at-8.27.18-AM.png"
"https://theblueprint.training/wp-content/uploads/2021/05/blueprint-slack-imonial.png","image/png","200","OK","Indexable","","","84","","https://theblueprint.training/wp-content/uploads/2021/05/blueprint-slack-imonial.png"
